pid,name,username,status,create_time,cpu_times,memory_info,memory_percent
8388,svchost.exe,,running,2023-12-14 14:19:35,3:43:16.905620,"pmem(rss=17715200, vms=4481024, num_page_faults=6432, peak_wset=19042304, wset=17715200, peak_paged_pool=176712, paged_pool=169976, peak_nonpaged_pool=195744, nonpaged_pool=17504, pagefile=4481024, peak_pagefile=4898816, private=4481024)",0.1070875094366999
8396,steam.exe,HAL-9000\PrisonMike,running,2023-12-14 14:35:37,3:27:15.648653,"pmem(rss=73248768, vms=90435584, num_page_faults=14019364, peak_wset=255229952, wset=73248768, peak_paged_pool=767624, paged_pool=584096, peak_nonpaged_pool=1071768, nonpaged_pool=100656, pagefile=90435584, peak_pagefile=239812608, private=90435584)",0.4427851864176888
8504,Wacom_UpdateUtil.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:20,3:44:31.812476,"pmem(rss=11804672, vms=2633728, num_page_faults=3952, peak_wset=13107200, wset=11804672, peak_paged_pool=192064, paged_pool=191392, peak_nonpaged_pool=13616, nonpaged_pool=12936, pagefile=2633728, peak_pagefile=2797568, private=2633728)",0.07135865946741482
8532,svchost.exe,,running,2023-12-14 12:37:41,5:25:10.813268,"pmem(rss=11137024, vms=3141632, num_page_faults=8694, peak_wset=12689408, wset=11137024, peak_paged_pool=128064, paged_pool=123832, peak_nonpaged_pool=14328, nonpaged_pool=11816, pagefile=3141632, peak_pagefile=4067328, private=3141632)",0.06732276026783514
8544,mcafee-security-ft.exe,HAL-9000\PrisonMike,running,2023-12-14 14:19:35,3:43:17.687809,"pmem(rss=16322560, vms=3096576, num_page_faults=4900, peak_wset=17285120, wset=16322560, peak_paged_pool=211624, paged_pool=206176, peak_nonpaged_pool=14448, nonpaged_pool=12912, pagefile=3096576, peak_pagefile=3317760, private=3096576)",0.0986690693884969
8584,PowerToys.KeyboardManagerEngine.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:23,3:44:29.353409,"pmem(rss=2215936, vms=15192064, num_page_faults=6149, peak_wset=22462464, wset=2215936, peak_paged_pool=170936, paged_pool=154104, peak_nonpaged_pool=9512, nonpaged_pool=9104, pagefile=15192064, peak_pagefile=15294464, private=15192064)",0.0133952237237583
8604,Wacom_TabletUser.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:20,3:44:32.046498,"pmem(rss=9920512, vms=2011136, num_page_faults=2994, peak_wset=10780672, wset=9920512, peak_paged_pool=173632, paged_pool=173360, peak_nonpaged_pool=11480, nonpaged_pool=10648, pagefile=2011136, peak_pagefile=2170880, private=2011136)",0.059969005284551936
9112,svchost.exe,,running,2023-12-14 12:04:56,5:57:56.363912,"pmem(rss=21790720, vms=5050368, num_page_faults=15397, peak_wset=23252992, wset=21790720, peak_paged_pool=178432, paged_pool=158600, peak_nonpaged_pool=142072, nonpaged_pool=19544, pagefile=5050368, peak_pagefile=6189056, private=5050368)",0.13172382663658808
9128,CPUMetricsServer.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:39,3:44:13.363366,"pmem(rss=4628480, vms=2355200, num_page_faults=4162, peak_wset=11866112, wset=4628480, peak_paged_pool=136352, paged_pool=135656, peak_nonpaged_pool=15808, nonpaged_pool=12432, pagefile=2355200, peak_pagefile=2461696, private=2355200)",0.02797893310138055
9184,LightingService.exe,,running,2023-12-14 12:04:56,5:57:56.413630,"pmem(rss=23281664, vms=8458240, num_page_faults=58750, peak_wset=28680192, wset=23281664, peak_paged_pool=370576, paged_pool=191056, peak_nonpaged_pool=46656, nonpaged_pool=32168, pagefile=8458240, peak_pagefile=10575872, private=8458240)",0.14073650951172306
9268,AsusOSD.exe,HAL-9000\PrisonMike,running,2023-12-14 14:19:19,3:43:33.389561,"pmem(rss=15921152, vms=4804608, num_page_faults=28745, peak_wset=20226048, wset=15921152, peak_paged_pool=210096, paged_pool=209824, peak_nonpaged_pool=16440, nonpaged_pool=15488, pagefile=4804608, peak_pagefile=7827456, private=4804608)",0.09624257784519132
9412,svchost.exe,,running,2023-12-14 12:04:56,5:57:56.246066,"pmem(rss=13135872, vms=2629632, num_page_faults=7621, peak_wset=13488128, wset=13135872, peak_paged_pool=203656, paged_pool=125736, peak_nonpaged_pool=30648, nonpaged_pool=12984, pagefile=2629632, peak_pagefile=3190784, private=2629632)",0.07940569774878532
9432,AggregatorHost.exe,,running,2023-12-14 12:04:56,5:57:56.245835,"pmem(rss=10317824, vms=2613248, num_page_faults=8382, peak_wset=11665408, wset=10317824, peak_paged_pool=105136, paged_pool=86160, peak_nonpaged_pool=12160, nonpaged_pool=11344, pagefile=2613248, peak_pagefile=3190784, private=2613248)",0.06237073671006868
9588,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:18:25,0:44:27.500319,"pmem(rss=285372416, vms=254185472, num_page_faults=467414, peak_wset=359763968, wset=285372416, peak_paged_pool=794448, paged_pool=724344, peak_nonpaged_pool=3284512, nonpaged_pool=35976, pagefile=254185472, peak_pagefile=284770304, private=254185472)",1.7250621664657382
9600,DisplayFusionService.exe,,running,2023-12-14 12:07:00,5:55:51.803925,"pmem(rss=63201280, vms=24657920, num_page_faults=36808, peak_wset=83820544, wset=63201280, peak_paged_pool=457192, paged_pool=426792, peak_nonpaged_pool=415528, nonpaged_pool=58768, pagefile=24657920, peak_pagefile=43835392, private=24657920)",0.38204861748168306
9612,asus_framework.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:20,3:44:31.955765,"pmem(rss=2215936, vms=42680320, num_page_faults=27291, peak_wset=64720896, wset=2215936, peak_paged_pool=586128, paged_pool=576944, peak_nonpaged_pool=82032, nonpaged_pool=66488, pagefile=42680320, peak_pagefile=44679168, private=42680320)",0.0133952237237583
9676,conhost.exe,HAL-9000\PrisonMike,running,2023-12-14 17:38:43,0:24:09.519030,"pmem(rss=7303168, vms=1355776, num_page_faults=1950, peak_wset=7315456, wset=7303168, peak_paged_pool=119520, paged_pool=119296, peak_nonpaged_pool=9808, nonpaged_pool=8960, pagefile=1355776, peak_pagefile=1421312, private=1355776)",0.04414729001748807
9696,asus_framework.exe,,running,2023-12-14 14:18:20,3:44:31.949762,"pmem(rss=3203072, vms=15138816, num_page_faults=25840, peak_wset=38346752, wset=3203072, peak_paged_pool=483288, paged_pool=482952, peak_nonpaged_pool=265152, nonpaged_pool=18032, pagefile=15138816, peak_pagefile=15937536, private=15138816)",0.01936241211086689
9756,PowerToys.AlwaysOnTop.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:23,3:44:29.589468,"pmem(rss=2408448, vms=18550784, num_page_faults=7771, peak_wset=28024832, wset=2408448, peak_paged_pool=193304, paged_pool=192840, peak_nonpaged_pool=11824, nonpaged_pool=11416, pagefile=18550784, peak_pagefile=18649088, private=18550784)",0.01455894925983342
10132,svchost.exe,,running,2023-12-14 12:07:02,5:55:50.298771,"pmem(rss=19021824, vms=7417856, num_page_faults=463254, peak_wset=50806784, wset=19021824, peak_paged_pool=504840, paged_pool=178736, peak_nonpaged_pool=47376, nonpaged_pool=20144, pagefile=7417856, peak_pagefile=8396800, private=7417856)",0.11498598701133741
10244,taskhostw.exe,HAL-9000\PrisonMike,running,2023-12-14 14:41:02,3:21:50.240754,"pmem(rss=22204416, vms=9506816, num_page_faults=11768, peak_wset=27422720, wset=22204416, peak_paged_pool=288080, paged_pool=280208, peak_nonpaged_pool=200576, nonpaged_pool=24920, pagefile=9506816, peak_pagefile=9670656, private=9506816)",0.13422459853326016
10264,steamwebhelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:36:00,3:26:52.592796,"pmem(rss=115257344, vms=130256896, num_page_faults=144250, peak_wset=131342336, wset=115257344, peak_paged_pool=745264, paged_pool=665136, peak_nonpaged_pool=50096, nonpaged_pool=37584, pagefile=130256896, peak_pagefile=147509248, private=130256896)",0.6967249544599534
10408,pwsh.exe,HAL-9000\PrisonMike,running,2023-12-14 17:36:03,0:26:48.936887,"pmem(rss=95612928, vms=51269632, num_page_faults=28337, peak_wset=97857536, wset=95612928, peak_paged_pool=444456, paged_pool=429696, peak_nonpaged_pool=234800, nonpaged_pool=63968, pagefile=51269632, peak_pagefile=54161408, private=51269632)",0.5779754295447135
10504,svchost.exe,,running,2023-12-14 12:04:58,5:57:54.167635,"pmem(rss=14528512, vms=6447104, num_page_faults=88686, peak_wset=321708032, wset=14528512, peak_paged_pool=188568, paged_pool=136320, peak_nonpaged_pool=36096, nonpaged_pool=33856, pagefile=6447104, peak_pagefile=312045568, private=6447104)",0.08782413779698832
10512,svchost.exe,,running,2023-12-14 12:07:11,5:55:41.084341,"pmem(rss=14458880, vms=10420224, num_page_faults=36555, peak_wset=15720448, wset=14458880, peak_paged_pool=283376, paged_pool=107248, peak_nonpaged_pool=18312, nonpaged_pool=14336, pagefile=10420224, peak_pagefile=11100160, private=10420224)",0.08740321579457817
10716,svchost.exe,,running,2023-12-14 12:04:57,5:57:54.924545,"pmem(rss=7344128, vms=1720320, num_page_faults=2755, peak_wset=7675904, wset=7344128, peak_paged_pool=78944, paged_pool=77088, peak_nonpaged_pool=19432, nonpaged_pool=15704, pagefile=1720320, peak_pagefile=1859584, private=1720320)",0.044394891195376394
10736,dllhost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:39:43,3:23:09.686712,"pmem(rss=9535488, vms=1699840, num_page_faults=2812, peak_wset=9940992, wset=9535488, peak_paged_pool=120352, paged_pool=116632, peak_nonpaged_pool=9104, nonpaged_pool=8288, pagefile=1699840, peak_pagefile=1839104, private=1699840)",0.05764155421240169
10976,svchost.exe,,running,2023-12-14 12:04:58,5:57:54.268554,"pmem(rss=24186880, vms=7999488, num_page_faults=21156, peak_wset=31289344, wset=24186880, peak_paged_pool=260352, paged_pool=188936, peak_nonpaged_pool=129824, nonpaged_pool=19808, pagefile=7999488, peak_pagefile=11403264, private=7999488)",0.146208495543055
11020,conhost.exe,HAL-9000\PrisonMike,running,2023-12-14 17:36:03,0:26:49.037110,"pmem(rss=7299072, vms=1368064, num_page_faults=1954, peak_wset=7311360, wset=7299072, peak_paged_pool=113632, paged_pool=109952, peak_nonpaged_pool=9712, nonpaged_pool=8960, pagefile=1368064, peak_pagefile=1417216, private=1368064)",0.04412252989969924
11136,svchost.exe,,running,2023-12-14 12:04:57,5:57:55.204650,"pmem(rss=4653056, vms=1105920, num_page_faults=3339, peak_wset=6447104, wset=4653056, peak_paged_pool=36448, paged_pool=33608, peak_nonpaged_pool=52416, nonpaged_pool=5976, pagefile=1105920, peak_pagefile=2719744, private=1105920)",0.02812749380811354
11172,wlanext.exe,,running,2023-12-14 12:06:20,5:56:32.561476,"pmem(rss=5791744, vms=1335296, num_page_faults=2155, peak_wset=6807552, wset=5791744, peak_paged_pool=69032, paged_pool=67160, peak_nonpaged_pool=13104, nonpaged_pool=7744, pagefile=1335296, peak_pagefile=1445888, private=1335296)",0.035010806553408935
11200,PowerToys.CropAndLock.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:23,3:44:29.605172,"pmem(rss=2359296, vms=17129472, num_page_faults=7275, peak_wset=26210304, wset=2359296, peak_paged_pool=179896, paged_pool=179448, peak_nonpaged_pool=11416, nonpaged_pool=10736, pagefile=17129472, peak_pagefile=17293312, private=17129472)",0.01426182784636743
11212,conhost.exe,,running,2023-12-14 12:06:20,5:56:32.566480,"pmem(rss=4767744, vms=5390336, num_page_faults=2752, peak_wset=9814016, wset=4767744, peak_paged_pool=78880, paged_pool=78608, peak_nonpaged_pool=7872, nonpaged_pool=7328, pagefile=5390336, peak_pagefile=5464064, private=5390336)",0.028820777106200846
11688,NisSrv.exe,,running,2023-12-14 12:05:00,5:57:52.216488,"pmem(rss=10018816, vms=4251648, num_page_faults=7539, peak_wset=14893056, wset=10018816, peak_paged_pool=130904, paged_pool=130264, peak_nonpaged_pool=88592, nonpaged_pool=13008, pagefile=4251648, peak_pagefile=12550144, private=4251648)",0.06056324811148392
11712,svchost.exe,,running,2023-12-14 14:38:29,3:24:23.763692,"pmem(rss=16465920, vms=4730880, num_page_faults=6083, peak_wset=19148800, wset=16465920, peak_paged_pool=159944, paged_pool=138920, peak_nonpaged_pool=39784, nonpaged_pool=15880, pagefile=4730880, peak_pagefile=6270976, private=4730880)",0.09953567351110604
11816,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 16:45:09,1:17:43.347912,"pmem(rss=35430400, vms=11894784, num_page_faults=15679, peak_wset=46411776, wset=35430400, peak_paged_pool=377608, paged_pool=296648, peak_nonpaged_pool=79800, nonpaged_pool=26968, pagefile=11894784, peak_pagefile=16576512, private=11894784)",0.2141750188733998
11972,dwm.exe,,running,2023-12-14 14:18:13,3:44:39.750234,"pmem(rss=164855808, vms=219828224, num_page_faults=13428045, peak_wset=255913984, wset=164855808, peak_paged_pool=1176584, paged_pool=1047568, peak_nonpaged_pool=207176, nonpaged_pool=103720, pagefile=219828224, peak_pagefile=273813504, private=219828224)",0.9965452207649242
12652,AsusSoftwareManagerAgent.exe,HAL-9000\PrisonMike,running,2023-12-14 15:18:03,2:44:49.470211,"pmem(rss=58564608, vms=47882240, num_page_faults=108655, peak_wset=65970176, wset=58564608, peak_paged_pool=551496, paged_pool=546920, peak_nonpaged_pool=161256, nonpaged_pool=38560, pagefile=47882240, peak_pagefile=53342208, private=47882240)",0.35402016414472487
12832,svchost.exe,,running,2023-12-14 12:07:47,5:55:05.823175,"pmem(rss=14135296, vms=3809280, num_page_faults=43902, peak_wset=15106048, wset=14135296, peak_paged_pool=128752, paged_pool=128080, peak_nonpaged_pool=27096, nonpaged_pool=25320, pagefile=3809280, peak_pagefile=4292608, private=3809280)",0.08544716648926041
12904,steamwebhelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:35:38,3:27:14.844943,"pmem(rss=243433472, vms=49213440, num_page_faults=144340, peak_wset=301916160, wset=243433472, peak_paged_pool=1370008, paged_pool=1118632, peak_nonpaged_pool=385208, nonpaged_pool=40464, pagefile=49213440, peak_pagefile=54132736, private=49213440)",1.4715433204258839
12912,svchost.exe,,running,2023-12-14 15:02:09,3:00:43.795310,"pmem(rss=11169792, vms=7507968, num_page_faults=4399, peak_wset=13094912, wset=11169792, peak_paged_pool=106648, paged_pool=103704, peak_nonpaged_pool=17808, nonpaged_pool=16176, pagefile=7507968, peak_pagefile=7852032, private=7507968)",0.0675208412101458
12940,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:23.409030,"pmem(rss=58855424, vms=20070400, num_page_faults=67662, peak_wset=63971328, wset=58855424, peak_paged_pool=1104968, paged_pool=464984, peak_nonpaged_pool=93344, nonpaged_pool=39128, pagefile=20070400, peak_pagefile=24211456, private=20070400)",0.35577813250773194
12964,LockApp.exe,HAL-9000\PrisonMike,stopped,2023-12-14 16:45:08,1:17:44.795751,"pmem(rss=43556864, vms=15081472, num_page_faults=15370, peak_wset=56594432, wset=43556864, peak_paged_pool=600312, paged_pool=593384, peak_nonpaged_pool=32512, nonpaged_pool=31424, pagefile=15081472, peak_pagefile=19501056, private=15081472)",0.2632990925664431
13076,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:31:08,0:31:44.901149,"pmem(rss=228352000, vms=166707200, num_page_faults=422953, peak_wset=337432576, wset=228352000, peak_paged_pool=849424, paged_pool=751952, peak_nonpaged_pool=1644936, nonpaged_pool=36040, pagefile=166707200, peak_pagefile=249077760, private=166707200)",1.3803765667274033
13128,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:06,0:29:46.785568,"pmem(rss=43487232, vms=14774272, num_page_faults=95116, peak_wset=56279040, wset=43487232, peak_paged_pool=552536, paged_pool=522240, peak_nonpaged_pool=1965056, nonpaged_pool=18488, pagefile=14774272, peak_pagefile=21643264, private=14774272)",0.262878170564033
13316,ASUSSmartDisplayControl.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.752553,"pmem(rss=3547136, vms=2240512, num_page_faults=6459, peak_wset=12546048, wset=3547136, peak_paged_pool=161760, paged_pool=160112, peak_nonpaged_pool=15752, nonpaged_pool=13576, pagefile=2240512, peak_pagefile=2686976, private=2240512)",0.02144226200512881
13320,SearchHost.exe,HAL-9000\PrisonMike,stopped,2023-12-14 14:18:29,3:44:23.500161,"pmem(rss=127250432, vms=221503488, num_page_faults=1048073, peak_wset=351940608, wset=127250432, peak_paged_pool=2188968, paged_pool=1983216, peak_nonpaged_pool=373008, nonpaged_pool=153288, pagefile=221503488, peak_pagefile=256737280, private=221503488)",0.7692225793456545
13348,SamsungPortableSSDMon.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:23.258988,"pmem(rss=4767744, vms=1241088, num_page_faults=2673, peak_wset=8167424, wset=4767744, peak_paged_pool=129528, paged_pool=127720, peak_nonpaged_pool=14552, nonpaged_pool=9848, pagefile=1241088, peak_pagefile=1404928, private=1241088)",0.028820777106200846
13464,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.927126,"pmem(rss=42717184, vms=25427968, num_page_faults=16281, peak_wset=48693248, wset=42717184, peak_paged_pool=685416, paged_pool=680688, peak_nonpaged_pool=63056, nonpaged_pool=24688, pagefile=25427968, peak_pagefile=25444352, private=25427968)",0.25822326841973253
13616,RadeonSoftware.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:39,3:44:13.699770,"pmem(rss=30748672, vms=238235648, num_page_faults=181958, peak_wset=199553024, wset=30748672, peak_paged_pool=3118912, paged_pool=3088400, peak_nonpaged_pool=436616, nonpaged_pool=78864, pagefile=238235648, peak_pagefile=245518336, private=238235648)",0.1858742042407644
13624,HPPrinterHealthMonitor.exe,HAL-9000\PrisonMike,running,2023-12-14 18:01:49,0:01:03.743462,"pmem(rss=63217664, vms=41934848, num_page_faults=75739, peak_wset=65081344, wset=63217664, peak_paged_pool=484464, paged_pool=473568, peak_nonpaged_pool=212456, nonpaged_pool=37216, pagefile=41934848, peak_pagefile=43917312, private=41934848)",0.38214765795283845
13640,svchost.exe,,running,2023-12-14 14:17:43,3:45:09.056460,"pmem(rss=6172672, vms=1269760, num_page_faults=1897, peak_wset=6774784, wset=6172672, peak_paged_pool=60272, paged_pool=60000, peak_nonpaged_pool=9184, nonpaged_pool=8272, pagefile=1269760, peak_pagefile=1486848, private=1269760)",0.03731349750777034
13660,svchost.exe,,running,2023-12-14 17:52:03,0:10:49.625163,"pmem(rss=12111872, vms=3936256, num_page_faults=3308, peak_wset=12812288, wset=12111872, peak_paged_pool=82224, paged_pool=81560, peak_nonpaged_pool=12096, nonpaged_pool=10736, pagefile=3936256, peak_pagefile=4313088, private=3936256)",0.07321566830157725
13708,nvcontainer.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.915726,"pmem(rss=47968256, vms=55279616, num_page_faults=187573, peak_wset=174104576, wset=47968256, peak_paged_pool=606704, paged_pool=319528, peak_nonpaged_pool=144200, nonpaged_pool=40964, pagefile=55279616, peak_pagefile=181530624, private=55279616)",0.2899657394250156
13768,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:42,3:44:10.391702,"pmem(rss=395702272, vms=518160384, num_page_faults=22402922, peak_wset=1284890624, wset=395702272, peak_paged_pool=1744528, paged_pool=1307512, peak_nonpaged_pool=194760, nonpaged_pool=78232, pagefile=518160384, peak_pagefile=1316790272, private=518160384)",2.392000699225726
13904,ApplicationFrameHost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:23:06,3:39:46.155386,"pmem(rss=37855232, vms=16715776, num_page_faults=131228, peak_wset=50905088, wset=37855232, peak_paged_pool=483096, paged_pool=415592, peak_nonpaged_pool=32632, nonpaged_pool=24608, pagefile=16715776, peak_pagefile=29315072, private=16715776)",0.22883300860438854
14016,steamwebhelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:38:22,3:24:30.580269,"pmem(rss=22577152, vms=9908224, num_page_faults=8725, peak_wset=24371200, wset=22577152, peak_paged_pool=577864, paged_pool=575832, peak_nonpaged_pool=24736, nonpaged_pool=22088, pagefile=9908224, peak_pagefile=10051584, private=9908224)",0.13647776925204388
14164,AcPowerNotification.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.794788,"pmem(rss=11390976, vms=36483072, num_page_faults=36895, peak_wset=51519488, wset=11390976, peak_paged_pool=571416, paged_pool=563136, peak_nonpaged_pool=117400, nonpaged_pool=39576, pagefile=36483072, peak_pagefile=37355520, private=36483072)",0.06885788757074275
14368,asus_framework.exe,,running,2023-12-14 14:18:19,3:44:33.814195,"pmem(rss=18096128, vms=48877568, num_page_faults=53573, peak_wset=82247680, wset=18096128, peak_paged_pool=666896, paged_pool=640176, peak_nonpaged_pool=340248, nonpaged_pool=93808, pagefile=48877568, peak_pagefile=63016960, private=48877568)",0.1093902003910613
14404,taskhostw.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.821007,"pmem(rss=25272320, vms=12955648, num_page_faults=19608, peak_wset=25600000, wset=25272320, peak_paged_pool=223048, paged_pool=215032, peak_nonpaged_pool=57968, nonpaged_pool=49056, pagefile=12955648, peak_pagefile=13496320, private=12955648)",0.15276992675709555
14464,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 17:34:23,0:28:29.816737,"pmem(rss=19546112, vms=5136384, num_page_faults=13065, peak_wset=24965120, wset=19546112, peak_paged_pool=238256, paged_pool=193856, peak_nonpaged_pool=72744, nonpaged_pool=12912, pagefile=5136384, peak_pagefile=7680000, private=5136384)",0.11815528208830796
14496,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 18:00:08,0:02:44.543865,"pmem(rss=49979392, vms=28635136, num_page_faults=13557, peak_wset=50053120, wset=49979392, peak_paged_pool=691880, paged_pool=687784, peak_nonpaged_pool=26552, nonpaged_pool=26376, pagefile=28635136, peak_pagefile=28712960, private=28635136)",0.3021229572593323
15012,msedgewebview2.exe,HAL-9000\PrisonMike,running,2023-12-14 14:23:31,3:39:21.791275,"pmem(rss=12288, vms=9363456, num_page_faults=29378, peak_wset=27406336, wset=12288, peak_paged_pool=706816, paged_pool=706544, peak_nonpaged_pool=1049744, nonpaged_pool=13456, pagefile=9363456, peak_pagefile=18071552, private=9363456)",7.428035336649703e-05
15032,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:23.512703,"pmem(rss=30695424, vms=8343552, num_page_faults=38929, peak_wset=35844096, wset=30695424, peak_paged_pool=910088, paged_pool=267368, peak_nonpaged_pool=32632, nonpaged_pool=22296, pagefile=8343552, peak_pagefile=12804096, private=8343552)",0.1855523227095096
15040,steamwebhelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:35:38,3:27:14.587141,"pmem(rss=14397440, vms=8351744, num_page_faults=4584, peak_wset=16089088, wset=14397440, peak_paged_pool=525136, paged_pool=524640, peak_nonpaged_pool=20816, nonpaged_pool=16992, pagefile=8351744, peak_pagefile=8486912, private=8351744)",0.0870318140277457
15116,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:24:10,0:38:42.642986,"pmem(rss=231600128, vms=170430464, num_page_faults=1356257, peak_wset=540676096, wset=231600128, peak_paged_pool=1204632, paged_pool=740888, peak_nonpaged_pool=6182592, nonpaged_pool=34888, pagefile=170430464, peak_pagefile=283852800, private=170430464)",1.4000113401339473
15280,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 14:38:30,3:24:22.983999,"pmem(rss=16371712, vms=3190784, num_page_faults=8395, peak_wset=23326720, wset=16371712, peak_paged_pool=215056, paged_pool=179976, peak_nonpaged_pool=15776, nonpaged_pool=12776, pagefile=3190784, peak_pagefile=6041600, private=3190784)",0.09896619080196288
15292,ctfmon.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:24,3:44:28.264765,"pmem(rss=43712512, vms=29257728, num_page_faults=69536, peak_wset=56664064, wset=43712512, peak_paged_pool=307736, paged_pool=295296, peak_nonpaged_pool=25568, nonpaged_pool=23856, pagefile=29257728, peak_pagefile=34930688, private=29257728)",0.26423997704241875
15384,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:42,3:44:10.402154,"pmem(rss=30507008, vms=26726400, num_page_faults=155368, peak_wset=110870528, wset=30507008, peak_paged_pool=647440, paged_pool=646928, peak_nonpaged_pool=12298552, nonpaged_pool=18744, pagefile=26726400, peak_pagefile=107212800, private=26726400)",0.1844133572912233
15452,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 18:01:50,0:01:02.862019,"pmem(rss=19062784, vms=3727360, num_page_faults=6456, peak_wset=19193856, wset=19062784, peak_paged_pool=208152, paged_pool=204784, peak_nonpaged_pool=15352, nonpaged_pool=14672, pagefile=3727360, peak_pagefile=4104192, private=3727360)",0.11523358818922573
15628,SamsungPortableSSDMon_1.0.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:23.344962,"pmem(rss=5611520, vms=1257472, num_page_faults=2893, peak_wset=8253440, wset=5611520, peak_paged_pool=130256, paged_pool=128448, peak_nonpaged_pool=14688, nonpaged_pool=9984, pagefile=1257472, peak_pagefile=1409024, private=1257472)",0.033921361370700315
15636,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:42,3:44:10.444896,"pmem(rss=67141632, vms=44826624, num_page_faults=89341667, peak_wset=416268288, wset=67141632, peak_paged_pool=1403224, paged_pool=720136, peak_nonpaged_pool=3170104, nonpaged_pool=43848, pagefile=44826624, peak_pagefile=396533760, private=44826624)",0.4058678507945398
15700,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:30,3:44:22.624320,"pmem(rss=14708736, vms=6402048, num_page_faults=34561, peak_wset=22515712, wset=14708736, peak_paged_pool=237632, paged_pool=175384, peak_nonpaged_pool=21256, nonpaged_pool=12640, pagefile=6402048, peak_pagefile=9539584, private=6402048)",0.08891358297969695
15860,PowerToys.PowerLauncher.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:23,3:44:29.627368,"pmem(rss=88576000, vms=249204736, num_page_faults=321806, peak_wset=834301952, wset=88576000, peak_paged_pool=1519288, paged_pool=1144176, peak_nonpaged_pool=132840, nonpaged_pool=128560, pagefile=249204736, peak_pagefile=758489088, private=249204736)",0.5354375471834995
16128,msedge.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:40,3:44:12.588181,"pmem(rss=95166464, vms=78213120, num_page_faults=132456, peak_wset=186605568, wset=95166464, peak_paged_pool=1169880, paged_pool=1088800, peak_nonpaged_pool=8971896, nonpaged_pool=50344, pagefile=78213120, peak_pagefile=128909312, private=78213120)",0.5752765767057307
16380,ArmourySwAgent.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:21,3:44:31.684302,"pmem(rss=1773568, vms=16195584, num_page_faults=24299, peak_wset=31096832, wset=1773568, peak_paged_pool=381448, paged_pool=379800, peak_nonpaged_pool=25784, nonpaged_pool=24288, pagefile=16195584, peak_pagefile=17936384, private=16195584)",0.010721131002564405
16436,Windows.Media.BackgroundPlayback.exe,HAL-9000\PrisonMike,stopped,2023-12-14 14:18:30,3:44:23.030907,"pmem(rss=8425472, vms=18223104, num_page_faults=12940, peak_wset=50331648, wset=8425472, peak_paged_pool=366832, paged_pool=364912, peak_nonpaged_pool=92232, nonpaged_pool=37176, pagefile=18223104, peak_pagefile=18595840, private=18223104)",0.05093156229162814
16544,svchost.exe,,running,2023-12-14 14:17:40,3:45:12.105279,"pmem(rss=9904128, vms=1916928, num_page_faults=3536, peak_wset=10596352, wset=9904128, peak_paged_pool=97376, paged_pool=85400, peak_nonpaged_pool=14368, nonpaged_pool=10952, pagefile=1916928, peak_pagefile=2400256, private=1916928)",0.05986996481339662
